measure_id,oid,measure_name,value,value_label,measure_date,device_name,event_id,event_variable,event_operator,event_reference_value
196198442,1.3.6.1.4.1.31946.4.2.6.10.10.0,psuCurrent.0,24.6,24.6,2024-07-04 08:11:28,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196198443,1.3.6.1.4.1.31946.4.2.6.10.13.0,standbyStatus.0,1.0,1,2024-07-04 08:11:28,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196198444,1.3.6.1.4.1.31946.4.2.6.10.14.0,txFrequency.0,104.4,104.4,2024-07-04 08:11:28,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196198805,0,networkAvailability,1.0,1,2024-07-04 08:11:39,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196198970,0,networkAvailability,1.0,1,2024-07-04 08:11:44,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196199027,0,networkAvailability,1.0,1,2024-07-04 08:11:47,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196199028,1.3.6.1.4.1.31946.4.2.6.1.0,alarmResetCommand.0,1.0,1,2024-07-04 08:11:47,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196199029,1.3.6.1.4.1.31946.4.2.6.4.0,maxTargetPower.0,1100.0,1100,2024-07-04 08:11:47,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196199030,1.3.6.1.4.1.31946.4.2.6.10.49.0,maxTemperature.0,38.4,38.4,2024-07-04 08:11:47,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196199031,1.3.6.1.4.1.31946.4.2.6.10.4.0,local.0,1.0,1,2024-07-04 08:11:47,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196199032,1.3.6.1.4.1.31946.4.2.6.10.45.0,environmentalTemp.0,23.1,23.1,2024-07-04 08:11:47,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196199033,1.3.6.1.4.1.31946.4.2.6.10.15.0,txMpxPeak.0,79.9,79.9,2024-07-04 08:11:47,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196199034,1.3.6.1.4.1.31946.4.2.6.10.8.0,rfEfficiency.0,71.4,71.4,2024-07-04 08:11:47,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196199035,1.3.6.1.4.1.31946.4.2.6.10.2.0,reflectedPower.0,0.0,0,2024-07-04 08:11:47,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196199036,1.3.6.1.4.1.31946.4.2.6.10.12.0,onAirStatus.0,2.0,on_air (2),2024-07-04 08:11:47,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196199037,1.3.6.1.4.1.31946.4.2.6.10.1.0,forwardPower.0,500.0,500.0,2024-07-04 08:11:47,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196205588,0,networkAvailability,1.0,1,2024-07-04 08:17:29,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196205589,1.3.6.1.4.1.31946.4.2.6.10.60.0,generalStatus.0,4.0,4,2024-07-04 08:17:29,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196205590,1.3.6.1.4.1.31946.4.2.6.10.5.0,plus5v.0,5.19,5.19,2024-07-04 08:17:29,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196205591,1.3.6.1.4.1.31946.4.2.6.10.6.0,plus12v.0,12.25,12.25,2024-07-04 08:17:29,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196205592,1.3.6.1.4.1.31946.4.2.6.10.7.0,minus12.0,12.16,12.16,2024-07-04 08:17:29,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196205593,1.3.6.1.4.1.31946.4.2.6.10.9.0,psuVoltage.0,30.8,30.8,2024-07-04 08:17:29,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196205594,1.3.6.1.4.1.31946.4.2.6.10.10.0,psuCurrent.0,24.6,24.6,2024-07-04 08:17:29,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196205595,1.3.6.1.4.1.31946.4.2.6.10.13.0,standbyStatus.0,1.0,1,2024-07-04 08:17:29,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196205596,1.3.6.1.4.1.31946.4.2.6.10.14.0,txFrequency.0,104.4,104.4,2024-07-04 08:17:29,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196205970,0,networkAvailability,1.0,1,2024-07-04 08:17:43,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196206076,0,networkAvailability,1.0,1,2024-07-04 08:17:54,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196206109,0,networkAvailability,1.0,1,2024-07-04 08:17:57,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196206110,1.3.6.1.4.1.31946.4.2.6.1.0,alarmResetCommand.0,1.0,1,2024-07-04 08:17:57,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196206111,1.3.6.1.4.1.31946.4.2.6.4.0,maxTargetPower.0,1100.0,1100,2024-07-04 08:17:57,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196206112,1.3.6.1.4.1.31946.4.2.6.10.49.0,maxTemperature.0,38.9,38.9,2024-07-04 08:17:57,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196206113,1.3.6.1.4.1.31946.4.2.6.10.4.0,local.0,1.0,1,2024-07-04 08:17:57,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196206114,1.3.6.1.4.1.31946.4.2.6.10.45.0,environmentalTemp.0,24.0,24.0,2024-07-04 08:17:57,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196206115,1.3.6.1.4.1.31946.4.2.6.10.15.0,txMpxPeak.0,79.7,79.7,2024-07-04 08:17:57,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196206116,1.3.6.1.4.1.31946.4.2.6.10.8.0,rfEfficiency.0,71.4,71.4,2024-07-04 08:17:57,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196206117,1.3.6.1.4.1.31946.4.2.6.10.2.0,reflectedPower.0,0.0,0,2024-07-04 08:17:57,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196206118,1.3.6.1.4.1.31946.4.2.6.10.12.0,onAirStatus.0,2.0,on_air (2),2024-07-04 08:17:57,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196206119,1.3.6.1.4.1.31946.4.2.6.10.1.0,forwardPower.0,500.0,500.0,2024-07-04 08:17:57,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196212905,0,networkAvailability,1.0,1,2024-07-04 08:24:00,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196212906,1.3.6.1.4.1.31946.4.2.6.10.60.0,generalStatus.0,4.0,4,2024-07-04 08:24:00,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196212907,1.3.6.1.4.1.31946.4.2.6.10.5.0,plus5v.0,5.19,5.19,2024-07-04 08:24:00,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196212908,1.3.6.1.4.1.31946.4.2.6.10.6.0,plus12v.0,12.25,12.25,2024-07-04 08:24:00,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196212909,1.3.6.1.4.1.31946.4.2.6.10.7.0,minus12.0,12.14,12.14,2024-07-04 08:24:00,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196212910,1.3.6.1.4.1.31946.4.2.6.10.9.0,psuVoltage.0,30.9,30.9,2024-07-04 08:24:00,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196212911,1.3.6.1.4.1.31946.4.2.6.10.10.0,psuCurrent.0,24.6,24.6,2024-07-04 08:24:00,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196212912,1.3.6.1.4.1.31946.4.2.6.10.13.0,standbyStatus.0,1.0,1,2024-07-04 08:24:00,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196212913,1.3.6.1.4.1.31946.4.2.6.10.14.0,txFrequency.0,104.4,104.4,2024-07-04 08:24:00,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196213165,0,networkAvailability,1.0,1,2024-07-04 08:24:21,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196213397,0,networkAvailability,1.0,1,2024-07-04 08:24:37,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196213697,0,networkAvailability,1.0,1,2024-07-04 08:25:02,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196213698,1.3.6.1.4.1.31946.4.2.6.1.0,alarmResetCommand.0,1.0,1,2024-07-04 08:25:02,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196213699,1.3.6.1.4.1.31946.4.2.6.4.0,maxTargetPower.0,1100.0,1100,2024-07-04 08:25:02,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196213700,1.3.6.1.4.1.31946.4.2.6.10.49.0,maxTemperature.0,38.5,38.5,2024-07-04 08:25:02,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196213701,1.3.6.1.4.1.31946.4.2.6.10.4.0,local.0,1.0,1,2024-07-04 08:25:02,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196213702,1.3.6.1.4.1.31946.4.2.6.10.45.0,environmentalTemp.0,23.2,23.2,2024-07-04 08:25:02,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196213703,1.3.6.1.4.1.31946.4.2.6.10.15.0,txMpxPeak.0,81.4,81.4,2024-07-04 08:25:02,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196213704,1.3.6.1.4.1.31946.4.2.6.10.8.0,rfEfficiency.0,71.4,71.4,2024-07-04 08:25:02,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196213705,1.3.6.1.4.1.31946.4.2.6.10.2.0,reflectedPower.0,0.0,0,2024-07-04 08:25:02,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196213706,1.3.6.1.4.1.31946.4.2.6.10.12.0,onAirStatus.0,2.0,on_air (2),2024-07-04 08:25:02,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196213707,1.3.6.1.4.1.31946.4.2.6.10.1.0,forwardPower.0,500.0,500.0,2024-07-04 08:25:02,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196219936,0,networkAvailability,1.0,1,2024-07-04 08:30:29,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196219937,1.3.6.1.4.1.31946.4.2.6.10.60.0,generalStatus.0,4.0,4,2024-07-04 08:30:29,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196219938,1.3.6.1.4.1.31946.4.2.6.10.5.0,plus5v.0,5.19,5.19,2024-07-04 08:30:29,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196219939,1.3.6.1.4.1.31946.4.2.6.10.6.0,plus12v.0,12.25,12.25,2024-07-04 08:30:29,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196219940,1.3.6.1.4.1.31946.4.2.6.10.7.0,minus12.0,12.14,12.14,2024-07-04 08:30:29,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196219941,1.3.6.1.4.1.31946.4.2.6.10.9.0,psuVoltage.0,30.8,30.8,2024-07-04 08:30:29,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196219942,1.3.6.1.4.1.31946.4.2.6.10.10.0,psuCurrent.0,24.6,24.6,2024-07-04 08:30:29,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196219943,1.3.6.1.4.1.31946.4.2.6.10.13.0,standbyStatus.0,1.0,1,2024-07-04 08:30:29,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196219944,1.3.6.1.4.1.31946.4.2.6.10.14.0,txFrequency.0,104.4,104.4,2024-07-04 08:30:29,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196220312,0,networkAvailability,1.0,1,2024-07-04 08:30:40,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196220634,0,networkAvailability,1.0,1,2024-07-04 08:30:52,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196221086,0,networkAvailability,1.0,1,2024-07-04 08:31:05,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196221087,1.3.6.1.4.1.31946.4.2.6.1.0,alarmResetCommand.0,1.0,1,2024-07-04 08:31:05,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196221088,1.3.6.1.4.1.31946.4.2.6.4.0,maxTargetPower.0,1100.0,1100,2024-07-04 08:31:05,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196221089,1.3.6.1.4.1.31946.4.2.6.10.49.0,maxTemperature.0,40.1,40.1,2024-07-04 08:31:05,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196221090,1.3.6.1.4.1.31946.4.2.6.10.4.0,local.0,1.0,1,2024-07-04 08:31:05,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196221091,1.3.6.1.4.1.31946.4.2.6.10.45.0,environmentalTemp.0,25.0,25.0,2024-07-04 08:31:05,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196221092,1.3.6.1.4.1.31946.4.2.6.10.15.0,txMpxPeak.0,81.2,81.2,2024-07-04 08:31:05,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196221093,1.3.6.1.4.1.31946.4.2.6.10.8.0,rfEfficiency.0,71.6,71.6,2024-07-04 08:31:05,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196221094,1.3.6.1.4.1.31946.4.2.6.10.2.0,reflectedPower.0,0.0,0,2024-07-04 08:31:05,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196221095,1.3.6.1.4.1.31946.4.2.6.10.12.0,onAirStatus.0,2.0,on_air (2),2024-07-04 08:31:05,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196221096,1.3.6.1.4.1.31946.4.2.6.10.1.0,forwardPower.0,500.0,500.0,2024-07-04 08:31:05,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196227008,0,networkAvailability,1.0,1,2024-07-04 08:36:30,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196227009,1.3.6.1.4.1.31946.4.2.6.10.60.0,generalStatus.0,4.0,4,2024-07-04 08:36:30,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196227010,1.3.6.1.4.1.31946.4.2.6.10.5.0,plus5v.0,5.19,5.19,2024-07-04 08:36:30,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196227011,1.3.6.1.4.1.31946.4.2.6.10.6.0,plus12v.0,12.25,12.25,2024-07-04 08:36:30,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196227012,1.3.6.1.4.1.31946.4.2.6.10.7.0,minus12.0,12.14,12.14,2024-07-04 08:36:30,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196227013,1.3.6.1.4.1.31946.4.2.6.10.9.0,psuVoltage.0,30.8,30.8,2024-07-04 08:36:30,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196227014,1.3.6.1.4.1.31946.4.2.6.10.10.0,psuCurrent.0,24.6,24.6,2024-07-04 08:36:30,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196227015,1.3.6.1.4.1.31946.4.2.6.10.13.0,standbyStatus.0,1.0,1,2024-07-04 08:36:30,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196227016,1.3.6.1.4.1.31946.4.2.6.10.14.0,txFrequency.0,104.4,104.4,2024-07-04 08:36:30,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196227392,0,networkAvailability,1.0,1,2024-07-04 08:36:42,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196227504,0,networkAvailability,1.0,1,2024-07-04 08:36:46,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196227533,0,networkAvailability,1.0,1,2024-07-04 08:36:48,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196227534,1.3.6.1.4.1.31946.4.2.6.1.0,alarmResetCommand.0,1.0,1,2024-07-04 08:36:48,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196227535,1.3.6.1.4.1.31946.4.2.6.4.0,maxTargetPower.0,1100.0,1100,2024-07-04 08:36:48,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196227536,1.3.6.1.4.1.31946.4.2.6.10.49.0,maxTemperature.0,39.6,39.6,2024-07-04 08:36:48,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196227537,1.3.6.1.4.1.31946.4.2.6.10.4.0,local.0,1.0,1,2024-07-04 08:36:48,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196227538,1.3.6.1.4.1.31946.4.2.6.10.45.0,environmentalTemp.0,24.8,24.8,2024-07-04 08:36:48,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196227539,1.3.6.1.4.1.31946.4.2.6.10.15.0,txMpxPeak.0,80.4,80.4,2024-07-04 08:36:48,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196227540,1.3.6.1.4.1.31946.4.2.6.10.8.0,rfEfficiency.0,71.5,71.5,2024-07-04 08:36:48,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196227541,1.3.6.1.4.1.31946.4.2.6.10.2.0,reflectedPower.0,0.0,0,2024-07-04 08:36:48,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196227542,1.3.6.1.4.1.31946.4.2.6.10.12.0,onAirStatus.0,2.0,on_air (2),2024-07-04 08:36:48,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196227543,1.3.6.1.4.1.31946.4.2.6.10.1.0,forwardPower.0,500.0,500.0,2024-07-04 08:36:48,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196234142,0,networkAvailability,1.0,1,2024-07-04 08:42:31,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196234143,1.3.6.1.4.1.31946.4.2.6.10.60.0,generalStatus.0,4.0,4,2024-07-04 08:42:31,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196234144,1.3.6.1.4.1.31946.4.2.6.10.5.0,plus5v.0,5.19,5.19,2024-07-04 08:42:31,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196234145,1.3.6.1.4.1.31946.4.2.6.10.6.0,plus12v.0,12.25,12.25,2024-07-04 08:42:31,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196234146,1.3.6.1.4.1.31946.4.2.6.10.7.0,minus12.0,12.14,12.14,2024-07-04 08:42:31,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196234147,1.3.6.1.4.1.31946.4.2.6.10.9.0,psuVoltage.0,30.9,30.9,2024-07-04 08:42:31,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196234148,1.3.6.1.4.1.31946.4.2.6.10.10.0,psuCurrent.0,24.6,24.6,2024-07-04 08:42:31,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196234149,1.3.6.1.4.1.31946.4.2.6.10.13.0,standbyStatus.0,1.0,1,2024-07-04 08:42:31,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196234150,1.3.6.1.4.1.31946.4.2.6.10.14.0,txFrequency.0,104.4,104.4,2024-07-04 08:42:31,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196234530,0,networkAvailability,1.0,1,2024-07-04 08:42:56,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196234600,0,networkAvailability,1.0,1,2024-07-04 08:43:04,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196234691,0,networkAvailability,1.0,1,2024-07-04 08:43:10,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196234692,1.3.6.1.4.1.31946.4.2.6.1.0,alarmResetCommand.0,1.0,1,2024-07-04 08:43:10,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196234693,1.3.6.1.4.1.31946.4.2.6.4.0,maxTargetPower.0,1100.0,1100,2024-07-04 08:43:10,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196234694,1.3.6.1.4.1.31946.4.2.6.10.49.0,maxTemperature.0,40.4,40.4,2024-07-04 08:43:10,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196234695,1.3.6.1.4.1.31946.4.2.6.10.4.0,local.0,1.0,1,2024-07-04 08:43:10,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196234696,1.3.6.1.4.1.31946.4.2.6.10.45.0,environmentalTemp.0,25.4,25.4,2024-07-04 08:43:10,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196234697,1.3.6.1.4.1.31946.4.2.6.10.15.0,txMpxPeak.0,80.7,80.7,2024-07-04 08:43:10,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196234698,1.3.6.1.4.1.31946.4.2.6.10.8.0,rfEfficiency.0,71.6,71.6,2024-07-04 08:43:10,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196234699,1.3.6.1.4.1.31946.4.2.6.10.2.0,reflectedPower.0,0.0,0,2024-07-04 08:43:10,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196234700,1.3.6.1.4.1.31946.4.2.6.10.12.0,onAirStatus.0,2.0,on_air (2),2024-07-04 08:43:10,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196234701,1.3.6.1.4.1.31946.4.2.6.10.1.0,forwardPower.0,500.0,500.0,2024-07-04 08:43:10,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196241433,0,networkAvailability,1.0,1,2024-07-04 08:50:02,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196241434,1.3.6.1.4.1.31946.4.2.6.10.60.0,generalStatus.0,4.0,4,2024-07-04 08:50:02,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196241435,1.3.6.1.4.1.31946.4.2.6.10.5.0,plus5v.0,5.19,5.19,2024-07-04 08:50:02,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196241436,1.3.6.1.4.1.31946.4.2.6.10.6.0,plus12v.0,12.25,12.25,2024-07-04 08:50:02,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196241437,1.3.6.1.4.1.31946.4.2.6.10.7.0,minus12.0,12.16,12.16,2024-07-04 08:50:02,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196241438,1.3.6.1.4.1.31946.4.2.6.10.9.0,psuVoltage.0,30.8,30.8,2024-07-04 08:50:02,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196241439,1.3.6.1.4.1.31946.4.2.6.10.10.0,psuCurrent.0,24.6,24.6,2024-07-04 08:50:02,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196241440,1.3.6.1.4.1.31946.4.2.6.10.13.0,standbyStatus.0,1.0,1,2024-07-04 08:50:02,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196241441,1.3.6.1.4.1.31946.4.2.6.10.14.0,txFrequency.0,104.4,104.4,2024-07-04 08:50:02,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196241642,0,networkAvailability,1.0,1,2024-07-04 08:50:13,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196241970,0,networkAvailability,1.0,1,2024-07-04 08:50:23,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196242252,0,networkAvailability,1.0,1,2024-07-04 08:50:34,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196242253,1.3.6.1.4.1.31946.4.2.6.1.0,alarmResetCommand.0,1.0,1,2024-07-04 08:50:34,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196242254,1.3.6.1.4.1.31946.4.2.6.4.0,maxTargetPower.0,1100.0,1100,2024-07-04 08:50:34,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196242255,1.3.6.1.4.1.31946.4.2.6.10.49.0,maxTemperature.0,39.9,39.9,2024-07-04 08:50:34,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196242256,1.3.6.1.4.1.31946.4.2.6.10.4.0,local.0,1.0,1,2024-07-04 08:50:34,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196242257,1.3.6.1.4.1.31946.4.2.6.10.45.0,environmentalTemp.0,25.1,25.1,2024-07-04 08:50:34,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196242258,1.3.6.1.4.1.31946.4.2.6.10.15.0,txMpxPeak.0,83.0,83.0,2024-07-04 08:50:34,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196242259,1.3.6.1.4.1.31946.4.2.6.10.8.0,rfEfficiency.0,71.6,71.6,2024-07-04 08:50:34,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196242260,1.3.6.1.4.1.31946.4.2.6.10.2.0,reflectedPower.0,0.0,0,2024-07-04 08:50:34,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196242261,1.3.6.1.4.1.31946.4.2.6.10.12.0,onAirStatus.0,2.0,on_air (2),2024-07-04 08:50:34,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196242262,1.3.6.1.4.1.31946.4.2.6.10.1.0,forwardPower.0,500.0,500.0,2024-07-04 08:50:34,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196248426,0,networkAvailability,1.0,1,2024-07-04 08:55:54,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196248427,1.3.6.1.4.1.31946.4.2.6.10.60.0,generalStatus.0,4.0,4,2024-07-04 08:55:54,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196248428,1.3.6.1.4.1.31946.4.2.6.10.5.0,plus5v.0,5.19,5.19,2024-07-04 08:55:54,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196248429,1.3.6.1.4.1.31946.4.2.6.10.6.0,plus12v.0,12.25,12.25,2024-07-04 08:55:54,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196248430,1.3.6.1.4.1.31946.4.2.6.10.7.0,minus12.0,12.14,12.14,2024-07-04 08:55:54,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196248431,1.3.6.1.4.1.31946.4.2.6.10.9.0,psuVoltage.0,30.9,30.9,2024-07-04 08:55:54,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196248432,1.3.6.1.4.1.31946.4.2.6.10.10.0,psuCurrent.0,24.6,24.6,2024-07-04 08:55:54,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
196248433,1.3.6.1.4.1.31946.4.2.6.10.13.0,standbyStatus.0,1.0,1,2024-07-04 08:55:54,S.Angelo - Capital - Elenos,94473,txMpxPeak,lower,10.0
